image,x1,y1,x2,y2,label
JPEGImages/000178.jpg,210,3,351,92,person
JPEGImages/000178.jpg,335,1,394,107,person
JPEGImages/000179.jpg,269,420,366,467,boat
JPEGImages/000179.jpg,85,29,301,493,boat
JPEGImages/000179.jpg,1,450,46,474,boat
JPEGImages/000179.jpg,1,419,77,465,boat
JPEGImages/000179.jpg,221,412,246,457,boat
JPEGImages/000181.jpg,259,159,410,287,person
JPEGImages/000181.jpg,213,175,349,314,chair
JPEGImages/000181.jpg,1,149,298,375,sofa
JPEGImages/000181.jpg,121,154,304,369,person
JPEGImages/000181.jpg,17,129,277,375,person
JPEGImages/000181.jpg,1,243,189,375,person
JPEGImages/000182.jpg,5,4,500,373,sofa
JPEGImages/000182.jpg,114,50,325,372,person
JPEGImages/000183.jpg,77,2,500,338,dog
JPEGImages/000184.jpg,289,106,338,192,boat
JPEGImages/000184.jpg,375,144,403,188,boat
JPEGImages/000184.jpg,458,154,480,190,boat
JPEGImages/000184.jpg,2,1,312,375,boat
JPEGImages/000185.jpg,239,239,338,378,person
JPEGImages/000185.jpg,280,290,346,390,chair
JPEGImages/000185.jpg,254,234,299,289,tvmonitor
JPEGImages/000186.jpg,58,49,284,362,bird
JPEGImages/000187.jpg,1,95,240,336,tvmonitor
JPEGImages/000188.jpg,89,88,500,200,bus
JPEGImages/000188.jpg,29,109,68,215,person
JPEGImages/000188.jpg,406,146,500,216,car
JPEGImages/000188.jpg,1,140,139,202,car
JPEGImages/000189.jpg,65,39,459,346,bird
JPEGImages/000190.jpg,426,197,500,273,bus
JPEGImages/000190.jpg,235,216,323,258,bus
JPEGImages/000190.jpg,141,212,169,276,bus
JPEGImages/000190.jpg,51,210,152,308,bus
JPEGImages/000190.jpg,1,209,55,313,bus
JPEGImages/000190.jpg,314,241,325,269,person
JPEGImages/000190.jpg,278,242,284,268,person
JPEGImages/000190.jpg,273,245,278,257,person
JPEGImages/000190.jpg,256,242,265,270,person
JPEGImages/000190.jpg,247,244,256,268,person
JPEGImages/000190.jpg,206,245,214,270,person
JPEGImages/000190.jpg,187,243,196,277,person
JPEGImages/000190.jpg,178,245,185,273,person
JPEGImages/000191.jpg,29,181,147,499,person
JPEGImages/000191.jpg,307,222,333,428,person
JPEGImages/000191.jpg,301,252,310,281,person
JPEGImages/000191.jpg,293,249,301,272,person
JPEGImages/000191.jpg,283,251,292,265,person
JPEGImages/000191.jpg,234,245,244,273,person
JPEGImages/000191.jpg,224,244,232,271,person
JPEGImages/000191.jpg,204,244,218,296,person
JPEGImages/000191.jpg,189,248,197,269,person
JPEGImages/000191.jpg,180,238,187,252,person
JPEGImages/000191.jpg,167,245,188,295,person
JPEGImages/000191.jpg,140,245,155,293,person
JPEGImages/000191.jpg,123,235,132,250,person
JPEGImages/000191.jpg,224,233,316,438,person
JPEGImages/000192.jpg,116,64,356,375,person
JPEGImages/000192.jpg,2,212,49,375,chair
JPEGImages/000193.jpg,80,4,500,375,person
JPEGImages/000193.jpg,1,29,227,375,person
JPEGImages/000193.jpg,2,125,500,375,sofa
JPEGImages/000194.jpg,86,36,239,224,horse
JPEGImages/000194.jpg,115,19,203,136,person
JPEGImages/000194.jpg,279,77,298,132,person
JPEGImages/000195.jpg,6,15,482,373,bus
JPEGImages/000196.jpg,1,201,69,356,chair
JPEGImages/000196.jpg,75,161,170,298,chair
JPEGImages/000196.jpg,270,150,347,261,chair
JPEGImages/000196.jpg,359,92,392,131,pottedplant
JPEGImages/000196.jpg,236,153,281,224,chair
JPEGImages/000197.jpg,35,56,466,259,car
JPEGImages/000198.jpg,160,134,286,239,train
JPEGImages/000199.jpg,82,68,383,270,bird
JPEGImages/000201.jpg,180,72,234,124,person
JPEGImages/000201.jpg,316,29,376,93,person
JPEGImages/000201.jpg,268,81,384,248,person
JPEGImages/000201.jpg,256,135,378,314,motorbike
JPEGImages/000201.jpg,326,59,391,134,motorbike
JPEGImages/000202.jpg,417,114,500,333,bottle
JPEGImages/000202.jpg,1,8,335,375,person
JPEGImages/000203.jpg,52,166,167,332,chair
JPEGImages/000204.jpg,211,66,327,174,tvmonitor
JPEGImages/000205.jpg,107,156,304,482,person
JPEGImages/000205.jpg,83,277,241,401,dog
JPEGImages/000205.jpg,1,199,374,457,sofa
JPEGImages/000206.jpg,301,378,315,412,person
JPEGImages/000206.jpg,264,378,273,396,person
JPEGImages/000206.jpg,255,378,266,395,person
JPEGImages/000206.jpg,89,349,189,500,person
JPEGImages/000207.jpg,1,205,113,320,bus
JPEGImages/000208.jpg,1,128,166,261,diningtable
JPEGImages/000208.jpg,330,223,500,375,chair
JPEGImages/000208.jpg,117,114,180,219,chair
JPEGImages/000208.jpg,59,122,131,255,chair
JPEGImages/000208.jpg,1,184,33,245,chair
JPEGImages/000208.jpg,203,151,436,308,sofa
JPEGImages/000209.jpg,14,76,400,375,cat
JPEGImages/000210.jpg,377,211,404,225,car
JPEGImages/000210.jpg,443,211,468,235,person
JPEGImages/000210.jpg,323,214,335,226,person
JPEGImages/000210.jpg,15,214,37,240,person
JPEGImages/000211.jpg,48,262,244,349,cow
JPEGImages/000212.jpg,2,82,198,332,person
JPEGImages/000212.jpg,139,141,206,195,person
JPEGImages/000212.jpg,243,103,288,170,person
JPEGImages/000212.jpg,282,100,341,195,person
JPEGImages/000212.jpg,4,110,30,160,person
JPEGImages/000212.jpg,265,140,302,193,person
JPEGImages/000212.jpg,322,133,456,223,person
JPEGImages/000212.jpg,468,123,499,221,person
JPEGImages/000212.jpg,431,114,463,184,person
JPEGImages/000212.jpg,321,60,369,142,person
JPEGImages/000212.jpg,351,68,384,113,person
JPEGImages/000213.jpg,100,69,312,294,cat
JPEGImages/000214.jpg,205,1,500,375,horse
JPEGImages/000215.jpg,144,81,338,411,cat
JPEGImages/000216.jpg,234,170,284,224,aeroplane
JPEGImages/000217.jpg,133,184,409,333,diningtable
JPEGImages/000217.jpg,135,213,235,333,chair
JPEGImages/000217.jpg,121,210,200,320,chair
JPEGImages/000217.jpg,296,224,383,333,chair
JPEGImages/000217.jpg,351,192,390,241,chair
JPEGImages/000217.jpg,320,182,348,227,chair
JPEGImages/000217.jpg,292,169,337,217,chair
JPEGImages/000217.jpg,251,167,298,205,chair
JPEGImages/000217.jpg,156,172,193,195,chair
JPEGImages/000218.jpg,253,64,383,255,dog
JPEGImages/000218.jpg,107,1,202,174,chair
JPEGImages/000218.jpg,1,1,253,222,person
JPEGImages/000219.jpg,120,333,310,464,motorbike
JPEGImages/000221.jpg,72,77,432,253,car
JPEGImages/000222.jpg,178,216,303,326,diningtable
JPEGImages/000222.jpg,250,237,362,375,person
JPEGImages/000222.jpg,114,236,227,375,person
JPEGImages/000222.jpg,221,223,235,266,bottle
JPEGImages/000222.jpg,234,213,245,256,bottle
JPEGImages/000222.jpg,341,149,376,216,person
JPEGImages/000222.jpg,158,191,185,221,person
JPEGImages/000222.jpg,159,177,206,230,person
JPEGImages/000222.jpg,252,178,311,228,person
JPEGImages/000222.jpg,291,193,332,241,person
JPEGImages/000222.jpg,318,209,373,330,person
JPEGImages/000222.jpg,100,206,170,342,person
JPEGImages/000222.jpg,444,283,500,375,person
JPEGImages/000222.jpg,366,243,394,375,chair
JPEGImages/000222.jpg,367,217,390,269,chair
JPEGImages/000223.jpg,156,85,341,290,train
JPEGImages/000223.jpg,372,259,390,300,person
JPEGImages/000224.jpg,36,159,220,337,tvmonitor
JPEGImages/000224.jpg,401,245,500,375,bottle
JPEGImages/000225.jpg,125,96,355,263,sheep
JPEGImages/000225.jpg,2,22,47,81,sheep
JPEGImages/000226.jpg,312,250,432,375,chair
JPEGImages/000226.jpg,322,221,388,284,chair
JPEGImages/000226.jpg,74,265,262,375,chair
JPEGImages/000226.jpg,458,218,500,310,chair
JPEGImages/000226.jpg,422,204,452,257,chair
JPEGImages/000226.jpg,164,197,186,240,chair
JPEGImages/000226.jpg,51,230,113,375,chair
JPEGImages/000226.jpg,2,208,58,313,chair
JPEGImages/000226.jpg,111,242,377,375,diningtable
JPEGImages/000226.jpg,33,204,129,246,diningtable
JPEGImages/000226.jpg,233,161,296,221,person
JPEGImages/000226.jpg,352,168,404,243,person
JPEGImages/000227.jpg,220,123,473,354,cat
JPEGImages/000227.jpg,26,38,177,163,tvmonitor
JPEGImages/000228.jpg,92,82,314,228,aeroplane
JPEGImages/000229.jpg,95,209,421,375,diningtable
JPEGImages/000229.jpg,399,219,486,371,person
JPEGImages/000229.jpg,341,161,432,298,person
JPEGImages/000229.jpg,384,135,437,203,person
JPEGImages/000229.jpg,239,131,337,211,person
JPEGImages/000229.jpg,148,144,211,255,person
JPEGImages/000229.jpg,81,160,197,327,person
JPEGImages/000229.jpg,2,188,107,375,person
JPEGImages/000229.jpg,354,301,382,370,bottle
JPEGImages/000229.jpg,39,124,54,161,bottle
JPEGImages/000229.jpg,461,189,500,282,chair
JPEGImages/000230.jpg,162,167,397,357,bicycle
JPEGImages/000230.jpg,250,72,357,355,person
JPEGImages/000231.jpg,87,110,278,206,bus
JPEGImages/000231.jpg,337,124,366,227,person
JPEGImages/000232.jpg,47,92,376,334,cow
JPEGImages/000232.jpg,230,32,252,93,person
JPEGImages/000232.jpg,404,71,500,119,boat
JPEGImages/000232.jpg,1,49,88,92,boat
JPEGImages/000232.jpg,55,68,126,90,boat
JPEGImages/000233.jpg,277,106,483,267,sheep
JPEGImages/000233.jpg,1,2,451,193,car
JPEGImages/000234.jpg,307,92,472,326,chair
JPEGImages/000234.jpg,61,231,135,316,pottedplant
JPEGImages/000234.jpg,11,150,75,201,pottedplant
JPEGImages/000234.jpg,12,51,220,228,pottedplant
JPEGImages/000235.jpg,243,255,316,375,chair
JPEGImages/000235.jpg,136,326,271,375,chair
JPEGImages/000235.jpg,1,291,97,374,chair
JPEGImages/000235.jpg,402,245,455,316,chair
JPEGImages/000235.jpg,40,266,277,375,diningtable
JPEGImages/000235.jpg,415,192,457,254,sofa
JPEGImages/000235.jpg,185,167,201,236,pottedplant
JPEGImages/000236.jpg,88,169,275,314,bird
JPEGImages/000237.jpg,232,37,337,201,person
JPEGImages/000237.jpg,55,47,387,332,horse
JPEGImages/000238.jpg,1,1,293,373,train
JPEGImages/000238.jpg,443,252,490,374,person
JPEGImages/000239.jpg,63,26,468,219,bus
JPEGImages/000239.jpg,1,138,33,206,person
JPEGImages/000239.jpg,29,166,82,238,person
JPEGImages/000241.jpg,356,183,500,280,boat
JPEGImages/000241.jpg,60,109,142,213,boat
JPEGImages/000241.jpg,246,134,348,217,boat
JPEGImages/000242.jpg,3,3,499,287,cat
JPEGImages/000243.jpg,181,127,274,193,aeroplane
JPEGImages/000244.jpg,116,202,157,230,sheep
JPEGImages/000245.jpg,18,131,488,292,car
JPEGImages/000245.jpg,303,139,329,171,person
JPEGImages/000246.jpg,60,44,331,310,dog
JPEGImages/000247.jpg,2,143,135,319,chair
JPEGImages/000247.jpg,114,51,273,374,person
JPEGImages/000247.jpg,146,143,247,395,person
JPEGImages/000248.jpg,189,157,308,265,person
JPEGImages/000248.jpg,104,90,313,273,horse
JPEGImages/000249.jpg,67,188,183,330,chair
JPEGImages/000249.jpg,108,174,160,205,chair
JPEGImages/000249.jpg,156,169,202,195,chair
JPEGImages/000249.jpg,173,184,274,326,chair
JPEGImages/000249.jpg,268,182,316,307,chair
JPEGImages/000249.jpg,269,160,314,186,chair
JPEGImages/000249.jpg,307,119,376,228,chair
JPEGImages/000249.jpg,102,177,324,302,diningtable
JPEGImages/000250.jpg,1,170,474,375,diningtable
JPEGImages/000250.jpg,97,124,150,297,bottle
JPEGImages/000251.jpg,1,474,149,500,car
JPEGImages/000251.jpg,2,450,83,475,car
JPEGImages/000251.jpg,96,435,275,500,car
JPEGImages/000251.jpg,362,440,453,500,car
JPEGImages/000251.jpg,52,429,70,469,person
JPEGImages/000251.jpg,13,421,29,450,person
JPEGImages/000251.jpg,21,429,39,461,person
JPEGImages/000252.jpg,194,168,297,241,car
JPEGImages/000252.jpg,147,54,283,224,bus
JPEGImages/000252.jpg,239,112,266,135,person
JPEGImages/000253.jpg,108,55,350,228,train
JPEGImages/000254.jpg,197,239,475,333,car
JPEGImages/000254.jpg,1,210,197,333,car
JPEGImages/000254.jpg,159,247,231,314,car
JPEGImages/000254.jpg,1,248,41,277,car
JPEGImages/000254.jpg,45,245,74,274,car
JPEGImages/000255.jpg,2,2,419,332,dog
JPEGImages/000256.jpg,8,96,491,232,aeroplane
JPEGImages/000257.jpg,82,1,183,57,tvmonitor
JPEGImages/000257.jpg,20,142,222,375,person
JPEGImages/000257.jpg,175,68,472,375,person
JPEGImages/000258.jpg,192,123,404,333,dog
JPEGImages/000258.jpg,350,27,500,333,person
JPEGImages/000259.jpg,171,1,499,361,person
JPEGImages/000259.jpg,3,1,271,264,person
JPEGImages/000261.jpg,1,76,405,326,bicycle
JPEGImages/000261.jpg,58,79,408,295,bicycle
JPEGImages/000262.jpg,343,96,500,196,car
JPEGImages/000263.jpg,19,224,355,323,car
JPEGImages/000263.jpg,1,355,69,499,car
JPEGImages/000264.jpg,2,82,333,500,motorbike
JPEGImages/000264.jpg,115,47,309,475,person
JPEGImages/000265.jpg,167,8,363,144,tvmonitor
JPEGImages/000265.jpg,168,175,282,319,motorbike
JPEGImages/000265.jpg,131,233,231,333,person
JPEGImages/000265.jpg,109,179,240,333,person
JPEGImages/000265.jpg,16,184,134,332,person
JPEGImages/000265.jpg,257,29,353,135,person
JPEGImages/000265.jpg,3,74,65,259,person
JPEGImages/000266.jpg,98,19,374,500,dog
JPEGImages/000266.jpg,1,1,375,500,sofa
JPEGImages/000267.jpg,80,86,332,500,horse
JPEGImages/000268.jpg,180,103,436,281,aeroplane
JPEGImages/000268.jpg,1,58,262,333,aeroplane
JPEGImages/000269.jpg,185,264,205,320,bottle
JPEGImages/000269.jpg,298,245,326,312,bottle
JPEGImages/000269.jpg,240,1,261,26,bottle
JPEGImages/000269.jpg,157,1,174,27,bottle
JPEGImages/000269.jpg,139,1,155,28,bottle
JPEGImages/000269.jpg,227,56,497,213,person
JPEGImages/000269.jpg,91,59,245,261,person
JPEGImages/000269.jpg,37,134,203,332,person
JPEGImages/000269.jpg,226,75,413,274,person
JPEGImages/000269.jpg,258,114,477,332,person
JPEGImages/000270.jpg,150,120,443,183,train
JPEGImages/000271.jpg,414,182,484,237,car
JPEGImages/000271.jpg,338,189,357,232,person
JPEGImages/000271.jpg,43,169,62,231,person
JPEGImages/000273.jpg,235,149,304,184,cow
JPEGImages/000274.jpg,49,100,407,303,bird
JPEGImages/000275.jpg,204,50,339,301,person
JPEGImages/000275.jpg,57,109,418,433,horse
JPEGImages/000276.jpg,129,163,230,319,person
JPEGImages/000276.jpg,162,373,260,500,person
JPEGImages/000276.jpg,32,373,140,500,person
JPEGImages/000277.jpg,14,104,479,321,sofa
JPEGImages/000277.jpg,394,337,434,375,bottle
JPEGImages/000278.jpg,294,156,500,375,dog
JPEGImages/000278.jpg,111,89,417,375,person
JPEGImages/000279.jpg,298,190,373,359,person
JPEGImages/000279.jpg,215,199,302,367,person
JPEGImages/000279.jpg,75,186,213,365,person
JPEGImages/000281.jpg,47,93,436,254,train
JPEGImages/000282.jpg,335,263,484,373,chair
JPEGImages/000282.jpg,327,104,476,300,person
JPEGImages/000282.jpg,232,57,357,374,person
JPEGImages/000282.jpg,3,32,199,374,person
JPEGImages/000282.jpg,58,139,296,374,person
JPEGImages/000283.jpg,333,110,456,421,person
JPEGImages/000283.jpg,82,14,191,301,person
JPEGImages/000283.jpg,331,257,436,455,bicycle
JPEGImages/000283.jpg,86,130,184,354,bicycle
JPEGImages/000284.jpg,201,78,440,256,car
JPEGImages/000285.jpg,224,77,462,375,person
JPEGImages/000285.jpg,37,97,231,375,person
JPEGImages/000285.jpg,369,203,437,375,chair
JPEGImages/000285.jpg,120,220,229,375,chair
JPEGImages/000286.jpg,94,218,226,375,person
JPEGImages/000286.jpg,189,11,500,375,person
JPEGImages/000287.jpg,421,65,500,129,person
JPEGImages/000287.jpg,413,128,500,375,person
JPEGImages/000287.jpg,7,1,303,374,person
JPEGImages/000288.jpg,485,174,500,280,person
JPEGImages/000288.jpg,443,163,479,283,person
JPEGImages/000288.jpg,419,153,439,240,person
JPEGImages/000288.jpg,440,156,450,230,person
JPEGImages/000288.jpg,412,163,430,248,person
JPEGImages/000288.jpg,407,194,422,251,person
JPEGImages/000288.jpg,373,157,401,266,person
JPEGImages/000288.jpg,330,169,380,252,person
JPEGImages/000288.jpg,1,153,20,305,person
JPEGImages/000288.jpg,1,110,33,244,person
JPEGImages/000288.jpg,30,142,77,205,car
JPEGImages/000288.jpg,67,21,382,278,bus
JPEGImages/000289.jpg,49,99,337,231,car
JPEGImages/000290.jpg,88,101,333,500,dog
JPEGImages/000291.jpg,176,160,335,291,tvmonitor
JPEGImages/000291.jpg,1,132,183,308,tvmonitor
JPEGImages/000291.jpg,291,102,326,136,person
JPEGImages/000291.jpg,267,114,303,135,person
JPEGImages/000292.jpg,94,1,442,374,cat
JPEGImages/000293.jpg,13,20,65,192,person
JPEGImages/000293.jpg,140,33,175,133,person
JPEGImages/000293.jpg,171,40,200,116,person
JPEGImages/000293.jpg,479,49,500,76,person
JPEGImages/000293.jpg,1,2,456,318,car
JPEGImages/000293.jpg,68,62,122,99,car
JPEGImages/000294.jpg,330,11,454,368,bird
JPEGImages/000294.jpg,55,93,167,371,bird
JPEGImages/000295.jpg,362,195,404,246,boat
JPEGImages/000295.jpg,418,159,439,176,boat
JPEGImages/000296.jpg,427,125,500,181,car
JPEGImages/000296.jpg,44,120,459,222,boat
JPEGImages/000297.jpg,103,120,249,395,cow
JPEGImages/000297.jpg,269,176,366,399,person
JPEGImages/000297.jpg,226,178,319,365,person
JPEGImages/000298.jpg,180,32,339,359,person
JPEGImages/000299.jpg,1,127,150,242,sofa
JPEGImages/000299.jpg,179,248,280,323,chair
JPEGImages/000299.jpg,160,118,290,337,person
JPEGImages/000299.jpg,100,210,111,234,bottle
JPEGImages/000299.jpg,62,45,83,69,person
JPEGImages/000299.jpg,86,45,112,69,person
JPEGImages/000299.jpg,1,57,29,88,person
JPEGImages/000301.jpg,8,295,375,487,car
JPEGImages/000301.jpg,15,318,106,365,car
JPEGImages/000301.jpg,1,335,26,361,car
JPEGImages/000302.jpg,488,276,500,320,car
JPEGImages/000302.jpg,475,251,486,273,car
JPEGImages/000302.jpg,279,225,478,340,car
JPEGImages/000302.jpg,245,230,316,280,car
JPEGImages/000302.jpg,1,241,87,375,car
JPEGImages/000302.jpg,133,244,184,367,person
JPEGImages/000302.jpg,121,273,213,367,motorbike
JPEGImages/000303.jpg,15,39,500,280,car
JPEGImages/000303.jpg,465,71,500,165,car
JPEGImages/000303.jpg,445,68,500,93,car
JPEGImages/000303.jpg,1,63,93,113,car
JPEGImages/000303.jpg,2,81,85,131,car
JPEGImages/000303.jpg,1,111,51,196,car
JPEGImages/000304.jpg,82,96,242,238,tvmonitor
JPEGImages/000305.jpg,16,232,296,500,bicycle
JPEGImages/000305.jpg,57,79,323,474,person
JPEGImages/000306.jpg,89,32,144,72,cow
JPEGImages/000306.jpg,114,36,182,86,cow
JPEGImages/000306.jpg,237,46,302,87,cow
JPEGImages/000306.jpg,303,42,380,87,cow
JPEGImages/000307.jpg,2,3,500,375,pottedplant
JPEGImages/000307.jpg,1,229,40,375,pottedplant
JPEGImages/000308.jpg,351,100,433,190,person
JPEGImages/000308.jpg,224,124,308,269,person
JPEGImages/000308.jpg,144,153,243,321,person
JPEGImages/000308.jpg,163,114,225,167,person
JPEGImages/000308.jpg,216,107,276,154,person
JPEGImages/000308.jpg,33,136,396,317,diningtable
JPEGImages/000309.jpg,105,170,325,298,bird
JPEGImages/000310.jpg,270,122,352,374,person
JPEGImages/000310.jpg,167,103,277,375,person
JPEGImages/000310.jpg,54,163,90,240,person
JPEGImages/000310.jpg,118,146,135,162,person
JPEGImages/000311.jpg,47,42,433,354,car
JPEGImages/000312.jpg,3,2,500,334,train
JPEGImages/000313.jpg,7,193,81,233,car
JPEGImages/000313.jpg,74,194,140,235,car
JPEGImages/000313.jpg,136,196,196,236,car
JPEGImages/000313.jpg,208,199,259,238,car
JPEGImages/000313.jpg,281,199,330,239,car
JPEGImages/000313.jpg,360,202,419,245,car
JPEGImages/000313.jpg,422,203,493,247,car
JPEGImages/000314.jpg,355,171,500,330,sofa
JPEGImages/000314.jpg,212,178,298,293,chair
JPEGImages/000314.jpg,199,124,226,142,chair
JPEGImages/000314.jpg,256,142,292,199,chair
JPEGImages/000314.jpg,273,126,293,149,chair
JPEGImages/000314.jpg,288,132,315,202,chair
JPEGImages/000314.jpg,194,135,245,206,chair
JPEGImages/000314.jpg,181,128,200,200,chair
JPEGImages/000314.jpg,196,134,308,210,diningtable
JPEGImages/000315.jpg,51,195,324,500,person
JPEGImages/000315.jpg,2,133,112,500,person
JPEGImages/000315.jpg,284,99,375,500,person
JPEGImages/000316.jpg,337,179,404,211,aeroplane
JPEGImages/000317.jpg,118,151,407,221,car
JPEGImages/000318.jpg,322,79,436,167,car
JPEGImages/000318.jpg,201,81,301,143,car
JPEGImages/000319.jpg,31,80,312,291,horse
JPEGImages/000319.jpg,316,183,374,250,horse
JPEGImages/000319.jpg,155,49,229,220,person
JPEGImages/000321.jpg,44,167,249,458,person
JPEGImages/000322.jpg,13,2,469,332,person
JPEGImages/000323.jpg,277,3,500,375,person
JPEGImages/000323.jpg,12,3,305,375,person
JPEGImages/000324.jpg,33,104,358,246,dog
JPEGImages/000325.jpg,100,63,500,200,aeroplane
JPEGImages/000326.jpg,189,98,295,236,bird
JPEGImages/000327.jpg,305,27,333,127,bottle
JPEGImages/000327.jpg,1,89,500,375,diningtable
JPEGImages/000327.jpg,204,31,281,92,chair
JPEGImages/000327.jpg,397,58,458,138,chair
JPEGImages/000327.jpg,465,96,500,199,chair
JPEGImages/000327.jpg,37,56,73,92,chair
JPEGImages/000327.jpg,1,89,53,204,chair
JPEGImages/000328.jpg,58,147,257,265,horse
JPEGImages/000328.jpg,1,109,50,229,horse
JPEGImages/000328.jpg,305,98,440,236,horse
JPEGImages/000328.jpg,281,133,316,204,horse
JPEGImages/000328.jpg,116,62,174,226,person
JPEGImages/000328.jpg,170,83,209,148,person
JPEGImages/000328.jpg,362,70,414,204,person
JPEGImages/000328.jpg,281,94,327,180,person
JPEGImages/000329.jpg,291,211,318,233,car
JPEGImages/000329.jpg,219,220,241,237,car
